ID|PARENT_ID|S_NAME|IS_ACTIVE|without_cot|allowed_site
"258"|"10508"|"Радиологическое (лучевой терапии) отделение"|"false"|"false"|"false"
"257"|"10508"|"Радиологический (лучевой терапии) кабинет"|"false"|"false"|"false"
"256"|"10508"|"Радиоизотопной диагностики лаборатория"|"false"|"false"|"false"
"255"|"10508"|"Радиодиагностических исследований кабинет"|"false"|"false"|"false"
"254"|"10508"|"Пункт сбора грудного молока"|"false"|"false"|"false"
"253"|"10508"|"Пульмонологическое отделение для детей"|"false"|"false"|"false"
"252"|"10508"|"Пульмонологическое отделение для взрослых"|"false"|"false"|"false"
"251"|"10508"|"Пульмонологическое отделение"|"false"|"false"|"false"
"250"|"10508"|"Пульмонолога кабинет врача"|"false"|"false"|"false"
"249"|"10508"|"Психоэндокринологическое отделение"|"false"|"false"|"false"
"248"|"10508"|"Психотерапии кабинет"|"false"|"false"|"false"
"247"|"10508"|"Психотерапевтическое отделение"|"false"|"false"|"false"
"246"|"10508"|"Психосоматическое отделение"|"false"|"false"|"false"
"245"|"10508"|"Психоневрологическое отделение для детей с паражением центральной нервной системы"|"false"|"false"|"false"
"244"|"10508"|"Психоневрологическое отделение для детей"|"false"|"false"|"false"
"243"|"10508"|"Психоневрологическое отделение для взрослых"|"false"|"false"|"false"
"242"|"10508"|"Психоневрологическое отделение диспансерное"|"false"|"false"|"false"
"241"|"10508"|"Психоневрологическое отделение"|"false"|"false"|"false"
"240"|"10508"|"Психоневрологический диспансерный кабинет"|"false"|"false"|"false"
"239"|"10508"|"Психо-профилактический"|"false"|"false"|"false"
"238"|"10508"|"Психиатрическое отделение для инвалидов войн"|"false"|"false"|"false"
"237"|"10508"|"Психиатрическое отделение для детей"|"false"|"false"|"false"
"236"|"10508"|"Психиатрическое отделение для взрослых"|"false"|"false"|"false"
"235"|"10508"|"Психиатрическое отделение для больных психозами позднего возраста"|"false"|"false"|"false"
"234"|"10508"|"Психиатрическое отделение"|"false"|"false"|"false"
"233"|"2000"|"Психиатра-нарколога кабинет врача"|"true"|"false"|"false"
"232"|"10508"|"Психиатра кабинет врача"|"false"|"false"|"false"
"231"|"10508"|"Процедурный кабинет"|"false"|"false"|"false"
"230"|"1000"|"Процедурная"|"true"|"true"|"false"
"229"|"10508"|"Профпатологическое отделение"|"false"|"false"|"false"
"228"|"10508"|"Профилактической работы с детьми кабинет (комната здорового ребенка)"|"false"|"false"|"false"
"227"|"10508"|"Профилактический кабинет"|"false"|"false"|"false"
"226"|"10508"|"Проктологическое отделение"|"false"|"false"|"false"
"225"|"2000"|"Проктологический кабинет"|"true"|"false"|"false"
"224"|"10508"|"Приемное отделение"|"false"|"false"|"false"
"223"|"10508"|"Приемно-диагностическое отделение"|"false"|"false"|"false"
"222"|"10508"|"Прививочный кабинет"|"false"|"false"|"false"
"221"|"10508"|"Стерилизационная"|"false"|"false"|"false"
"220"|"10508"|"Предоперационная"|"false"|"false"|"false"
"219"|"10508"|"Послеродовое отделение"|"false"|"false"|"false"
"218"|"10508"|"Поликлиническое отделение"|"false"|"false"|"false"
"217"|"10508"|"Подстанция (отделение) в составе станции скорой и неотложной медицинской помощи"|"false"|"false"|"false"
"216"|"10508"|"Подростковый наркологический кабинет"|"false"|"false"|"false"
"215"|"10508"|"Подростковый кабинет врача"|"false"|"false"|"false"
"214"|"10508"|"Подростковое отделение"|"false"|"false"|"false"
"213"|"10508"|"По применению аппарата искусственная почка"|"false"|"false"|"false"
"212"|"10508"|"По изготовлению сухой плазмы лаборатория"|"false"|"false"|"false"
"211"|"10508"|"По забору тканей глаза лаборатория"|"false"|"false"|"false"
"210"|"10508"|"Планирования семьи кабинет"|"false"|"false"|"false"
"209"|"10508"|"Переливания крови отделение (кабинет)"|"false"|"false"|"false"
"208"|"10508"|"Перевязочная чистая"|"false"|"false"|"false"
"207"|"10508"|"Перевязочная гнойная"|"false"|"false"|"false"
"206"|"2000"|"Перевязочная"|"true"|"false"|"false"
"205"|"10508"|"Педиатрическое отделение для новорожденных детей"|"false"|"false"|"false"
"204"|"10508"|"Педиатрическое отделение для недоношенных детей"|"false"|"false"|"false"
"203"|"10508"|"Педиатрическое отделение для детей грудного возраста"|"false"|"false"|"false"
"202"|"10508"|"Педиатрическое (соматическое) отделение"|"false"|"false"|"false"
"201"|"10508"|"Педиатра-фтизиатра кабинет врача"|"false"|"false"|"false"
"200"|"2000"|"Педиатра кабинет врача"|"true"|"true"|"false"
"199"|"10508"|"Патолоанатомическое отделение (ПАО)"|"false"|"false"|"false"
"198"|"10508"|"Патолога-анатомической экспертизы бюро"|"false"|"false"|"false"
"197"|"10508"|"Патологии новорожденных недоношенных детей отделение"|"false"|"false"|"false"
"196"|"10508"|"Патологии новорожденных детей отделение"|"false"|"false"|"false"
"195"|"10508"|"Патологии недоношенных детей с инфекционно-воспалительными заболеваниями"|"false"|"false"|"false"
"194"|"10508"|"Патологии беременности отделение"|"false"|"false"|"false"
"193"|"10508"|"Патогистологическая лаборатория"|"false"|"false"|"false"
"192"|"10508"|"Офтальмологическое отделение для детей"|"false"|"false"|"false"
"191"|"10508"|"Офтальмологическое отделение для взрослых и детей"|"false"|"false"|"false"
"190"|"10508"|"Офтальмологическое отделение для взрослых"|"false"|"false"|"false"
"189"|"10508"|"Офтальмолога кабинет врача"|"false"|"false"|"false"
"188"|"10508"|"Отоларингологическое отделение для детей"|"false"|"false"|"false"
"187"|"10508"|"Отоларингологическое отделение для взрослых и детей"|"false"|"false"|"false"
"186"|"10508"|"Отоларингологическое отделение для взрослых"|"false"|"false"|"false"
"185"|"10508"|"Отоларинголога кабинет врача"|"false"|"false"|"false"
"184"|"10508"|"Отдел АСУ, вычислительный центр"|"false"|"false"|"false"
"183"|"10508"|"Острых отравлений отделений"|"false"|"false"|"false"
"182"|"10508"|"Острый нейроинфекции отделение"|"false"|"false"|"false"
"181"|"10508"|"Ортопедическое отделение для детей"|"false"|"false"|"false"
"180"|"10508"|"Ортопедическое отделение для взрослых"|"false"|"false"|"false"
"179"|"10508"|"Ортопедическое отделение"|"false"|"false"|"false"
"178"|"10508"|"Ортодонта кабинет"|"false"|"false"|"false"
"177"|"10508"|"Оптометрии кабинет"|"false"|"false"|"false"
"176"|"10508"|"Операционный блок"|"false"|"false"|"false"
"175"|"3000"|"Операционная малая с предоперационной"|"true"|"false"|"false"
"174"|"10508"|"Онкоурологическое отделение"|"false"|"false"|"false"
"173"|"10508"|"Онкологическое отделение для детей"|"false"|"false"|"false"
"172"|"10508"|"Онкологическое отделение для взрослых"|"false"|"false"|"false"
"171"|"10508"|"Онкологическое отделение"|"false"|"false"|"false"
"170"|"10508"|"Онколога кабинет врача"|"false"|"false"|"false"
"169"|"10508"|"Ожоговое отделение"|"false"|"false"|"false"
"168"|"10508"|"Новорожденных детей с хирургической патологией отделение"|"false"|"false"|"false"
"167"|"10508"|"Новорожденных детейс патологией нервной системы отделение"|"false"|"false"|"false"
"166"|"10508"|"Новорожденных детей отделение"|"false"|"false"|"false"
"165"|"10508"|"Нефрологическое отделение для детей"|"false"|"false"|"false"
"164"|"10508"|"Нефрологическое отделение для взрослых"|"false"|"false"|"false"
"163"|"10508"|"Нефрологическое отделение"|"false"|"false"|"false"
"162"|"10508"|"Нефролога кабинет врача"|"false"|"false"|"false"
"161"|"10508"|"Нейрохирургическое отделение"|"false"|"false"|"false"
"160"|"10508"|"Невынашивания беременности кабинет"|"false"|"false"|"false"
"159"|"10508"|"Невропатолога кабинет врача"|"false"|"false"|"false"
"158"|"10508"|"Неврологическое отделение для детей"|"false"|"false"|"false"
"157"|"10508"|"Неврологическое отделение для взрослых"|"false"|"false"|"false"
"156"|"10508"|"Неврологическое отделение"|"false"|"false"|"false"
"155"|"10508"|"Наследственной патологии отделение (кабинет)"|"false"|"false"|"false"
"154"|"10508"|"Наркологическое отделение"|"false"|"false"|"false"
"153"|"10508"|"Наркологический фельдшерский пункт"|"false"|"false"|"false"
"152"|"10508"|"Наркологический кабинет врача"|"false"|"false"|"false"
"151"|"10508"|"Молочная кухня"|"false"|"false"|"false"
"150"|"10508"|"Малекулярной диагностики лаборатория"|"false"|"false"|"false"
"149"|"10508"|"Микрохирургии отделение"|"false"|"false"|"false"
"148"|"10508"|"Микробиологическая (бактериологическая) лаборатория"|"false"|"false"|"false"
"147"|"10508"|"Микологии (грибковых заболеваний) отделение"|"false"|"false"|"false"
"146"|"10508"|"Методический кабинет"|"false"|"false"|"false"
"145"|"10508"|"Медицинской профилактики отделение (кабинет)"|"false"|"false"|"false"
"144"|"10508"|"Медицинской помощи на дому отделение (пункт)"|"false"|"false"|"false"
"143"|"10508"|"Медицинской генетики и наследственной патологии кабинет"|"false"|"false"|"false"
"142"|"10508"|"Медико-психологической реабилитации отделение"|"false"|"false"|"false"
"141"|"10508"|"Медико-психологической и социально-правовой помощи женщинам кабинет"|"false"|"false"|"false"
"140"|"10508"|"Массажный кабинет"|"false"|"false"|"false"
"139"|"10508"|"Мануальной терапии кабинет"|"false"|"false"|"false"
"138"|"10508"|"Маниуляционная"|"false"|"false"|"false"
"137"|"10508"|"Маммографии кабинет"|"false"|"false"|"false"
"136"|"10508"|"Логопеда кабинет врача"|"false"|"false"|"false"
"135"|"1000"|"Лечебной физкультуры отделение"|"true"|"true"|"false"
"134"|"10508"|"Лечебной физкультуры и массажа отделение (кабинет)"|"false"|"false"|"false"
"133"|"10508"|"Лечебной физкультуры для детей отделение (кабинет)"|"false"|"false"|"false"
"132"|"10508"|"Лечебного массажа отделение"|"false"|"false"|"false"
"131"|"10508"|"Лечебно-трудовая мастерская"|"false"|"false"|"false"
"130"|"2000"|"Лазерной хирургии отделение"|"true"|"false"|"false"
"129"|"2000"|"Лазерной терапии отделение (кабинет)"|"true"|"false"|"false"
"128"|"10508"|"Лаборатория СПИД"|"false"|"false"|"false"
"127"|"10508"|"Криотерепии отделение"|"false"|"false"|"false"
"126"|"10508"|"Косметологическое отделение"|"false"|"false"|"false"
"125"|"2000"|"Косметологии кабинет"|"true"|"false"|"false"
"124"|"10508"|"Контрацепции кабинет"|"false"|"false"|"false"
"123"|"10508"|"Консультативный кабинет для супружеских пар с нарушением репродукции"|"false"|"false"|"false"
"122"|"10508"|"Консультативный кабинет для беременных женщин"|"false"|"false"|"false"
"121"|"10508"|"Компьютерной томографии отделение (кабинет)"|"false"|"false"|"false"
"120"|"10508"|"Комплектования и медицинского освидетельствования доноров кабинет"|"false"|"false"|"false"
"119"|"2000"|"Колопроктолога кабинет врача (с процедурной)"|"true"|"false"|"false"
"118"|"10508"|"Кожно-венерологическое отделение для детей"|"false"|"false"|"false"
"117"|"10508"|"Кожно-венерологическое отделение для взрослых и детей"|"false"|"false"|"false"
"116"|"10508"|"Кожно-венерологическое отделение для взрослых"|"false"|"false"|"false"
"115"|"10508"|"Коагулологическая лаборатория"|"false"|"false"|"false"
"114"|"10508"|"Клинической иммунологии лаборатория"|"false"|"false"|"false"
"113"|"10508"|"Клинико-диагностическая лаборатория передвижная"|"false"|"false"|"false"
"112"|"10508"|"Клинико-диагностическая лаборатория (КДЛ)"|"false"|"false"|"false"
"111"|"10508"|"Кардиохирургическое отделение"|"false"|"false"|"false"
"110"|"10508"|"Кардиоревматологическое отделение для детей"|"false"|"false"|"false"
"109"|"10508"|"Кардиоревматолога кабинет врача"|"false"|"false"|"false"
"108"|"10508"|"Кардиологическое отделение"|"false"|"false"|"false"
"107"|"10508"|"Кардиолога кабинет врача"|"false"|"false"|"false"
"106"|"10508"|"Искусственной инсеминации женщин кабинет"|"false"|"false"|"false"
"105"|"10508"|"Искусственного пневмоторакса кабинет"|"false"|"false"|"false"
"104"|"10508"|"Инфекционное отделение для детей"|"false"|"false"|"false"
"103"|"10508"|"Инфекционное отделение для взрослых"|"false"|"false"|"false"
"102"|"10508"|"Инфекционное боксированное отделение для детей"|"false"|"false"|"false"
"101"|"10508"|"Инфекционное боксированное отделение"|"false"|"false"|"false"
"100"|"10508"|"Инфекциониста кабинет врача"|"false"|"false"|"false"
"99"|"10508"|"Иммунологическая (серологическая) лаборатория"|"false"|"false"|"false"
"98"|"10508"|"Изолятор"|"false"|"false"|"false"
"97"|"10508"|"Иглорефлексотерапии отделение"|"false"|"false"|"false"
"96"|"10508"|"Иглорефлексотерапевта кабинет врача"|"false"|"false"|"false"
"95"|"10508"|"Зуботехническая лаборатория"|"false"|"false"|"false"
"94"|"10508"|"Зубопротезный кабинет"|"false"|"false"|"false"
"93"|"10508"|"Здравпункт"|"false"|"false"|"false"
"92"|"10508"|"Здорового ребенка кабинет"|"false"|"false"|"false"
"91"|"10508"|"Заготовки трупных тканей и кабинет крови"|"false"|"false"|"false"
"90"|"10508"|"Заготовки крови и ее компонентов"|"false"|"false"|"false"
"89"|"10508"|"Женская консультация"|"false"|"false"|"false"
"88"|"10508"|"Дородовой диагностики состояния плода отделение"|"false"|"false"|"false"
"87"|"10508"|"Доврачебного приема кабинет"|"false"|"false"|"false"
"86"|"10508"|"Дневной стационар"|"false"|"false"|"false"
"85"|"10508"|"Дневной наркологический стационар"|"false"|"false"|"false"
"84"|"10508"|"Для новорожденных отделение (палата)"|"false"|"false"|"false"
"83"|"10508"|"Для больных, страдающих половыми расстройствами кабинет"|"false"|"false"|"false"
"82"|"10508"|"Дистанционный консультативный центр с выездными анестезиолого-реаниматологами взрослый"|"false"|"false"|"false"
"81"|"10508"|"Дистанционный консультативный центр с выездными анестезиолого-реаниматологами детский"|"false"|"false"|"false"
"80"|"10508"|"Дистанционно-диагностический кабинет"|"false"|"false"|"false"
"79"|"10508"|"Диспансерное отделение"|"false"|"false"|"false"
"78"|"10508"|"Диетолога кабинет врача"|"false"|"false"|"false"
"77"|"10508"|"Диабетолога кабинет врача"|"false"|"false"|"false"
"76"|"10508"|"Детское отделение (кабинет)"|"false"|"false"|"false"
"75"|"10508"|"Дерматовенерологическое отделение для детей"|"false"|"false"|"false"
"74"|"10508"|"Дерматовенерологическое отделение"|"false"|"false"|"false"
"73"|"10508"|"Дерматовенеролога кабинет"|"false"|"false"|"false"
"72"|"10508"|"Дезинфекицонное отделения"|"false"|"false"|"false"
"71"|"10508"|"Дизинфекции кабинет"|"false"|"false"|"false"
"70"|"10508"|"Гнойной хирургии отделение для детей"|"false"|"false"|"false"
"69"|"10508"|"Гнойной хирургии отделение"|"false"|"false"|"false"
"68"|"10508"|"Глазного протезирования лаборатория"|"false"|"false"|"false"
"67"|"10508"|"Гипсовый кабинет"|"false"|"false"|"false"
"66"|"10508"|"Гипнотарий"|"false"|"false"|"false"
"65"|"10508"|"Гипербарической оксигнации отделение"|"false"|"false"|"false"
"64"|"10508"|"Гипер-нормотерапии отделение"|"false"|"false"|"false"
"63"|"10508"|"Гинекологическое отделение роддома"|"false"|"false"|"false"
"62"|"10508"|"Гинекологическое отделение для производства абортов"|"false"|"false"|"false"
"61"|"10508"|"Гинекологическое отделение для детей"|"false"|"false"|"false"
"60"|"10508"|"Гинекологическое отделение для взрослых"|"false"|"false"|"false"
"59"|"10508"|"Гинекологическое отделение"|"false"|"false"|"false"
"58"|"10508"|"Гинеколога детского кабинет врача"|"false"|"false"|"false"
"57"|"10508"|"Геронтологическое отделение"|"false"|"false"|"false"
"56"|"10508"|"Гериатрическое отделение"|"false"|"false"|"false"
"55"|"10508"|"Гериатрический кабинет кабинет врача"|"false"|"false"|"false"
"54"|"10508"|"Гемодиализа, гемосорбции и другой терапии отделение"|"false"|"false"|"false"
"53"|"10508"|"Гемодиализа отделение (кабинет)"|"false"|"false"|"false"
"52"|"10508"|"Гематологическое отделение для детей"|"false"|"false"|"false"
"51"|"10508"|"Гематологическое отделение для взрослых"|"false"|"false"|"false"
"50"|"10508"|"Гематологическое отделение"|"false"|"false"|"false"
"49"|"10508"|"Гематолога кабинет врача"|"false"|"false"|"false"
"48"|"10508"|"Гельминтологический кабинет"|"false"|"false"|"false"
"47"|"10508"|"Гастроэнтерологическое отделение для детей"|"false"|"false"|"false"
"46"|"10508"|"Гастроэнтерологическое отделение для взрослых"|"false"|"false"|"false"
"45"|"10508"|"Гастроэнтерологическое отделение"|"false"|"false"|"false"
"44"|"10508"|"Гастроэнтеролога кабинет"|"false"|"false"|"false"
"43"|"10508"|"Выездная бригада станции переливания крови"|"false"|"false"|"false"
"42"|"10508"|"Вспомогательных репродуктивных технологий отделение"|"false"|"false"|"false"
"41"|"10508"|"Восстановительного лечения кабинет отделение для детей"|"false"|"false"|"false"
"40"|"10508"|"Восстановительного лечения кабинет для взрослых"|"false"|"false"|"false"
"39"|"10508"|"Восстановительного лечения кабинет отделение"|"false"|"false"|"false"
"38"|"10508"|"Восстановительного лечения кабинет для детей с дефектами умственного развития"|"false"|"false"|"false"
"37"|"10508"|"Бригада скорой медицинской помощи травматологического профиля"|"false"|"false"|"false"
"36"|"10508"|"Бригада скорой медицинской помощи токсикологического профиля"|"false"|"false"|"false"
"35"|"10508"|"Бригада скорой медицинской помощи терапевтического профиля"|"false"|"false"|"false"
"34"|"10508"|"Бригада скорой медицинской помощи реанимационного профиля"|"false"|"false"|"false"
"33"|"10508"|"Бригада скорой медицинской помощи реанимационного педиатрического профиля"|"false"|"false"|"false"
"32"|"10508"|"Бригада скорой медицинской помощи психиатрического профиля"|"false"|"false"|"false"
"31"|"10508"|"Бригада скорой медицинской помощи при инфекционных заболеваниях"|"false"|"false"|"false"
"30"|"10508"|"Бригада скорой медицинской помощи педиатрического профиля"|"false"|"false"|"false"
"29"|"10508"|"Бригада скорой медицинской помощи нейрохирургического профиля"|"false"|"false"|"false"
"28"|"10508"|"Бригада скорой медицинской помощи неврологического профиля"|"false"|"false"|"false"
"27"|"10508"|"Бригада скорой медицинской помощи кардиологического профиля"|"false"|"false"|"false"
"26"|"10508"|"Бригада скорой медицинской помощи акушерско-гинекологического профиля"|"false"|"false"|"false"
"25"|"10508"|"Бригада скорой медицинской помощи автомобиля класса С - реанимобили"|"false"|"false"|"false"
"24"|"10508"|"Бригада скорой медицинской помощи автомобиля класса Б"|"false"|"false"|"false"
"23"|"10508"|"Бригада скорой медицинской помощи автомобиля класса А"|"false"|"false"|"false"
"22"|"10508"|"Боксированное детское отделение"|"false"|"false"|"false"
"21"|"10508"|"Биохимическая лаборатория"|"false"|"false"|"false"
"20"|"10508"|"Беременных и рожениц отделение"|"false"|"false"|"false"
"19"|"10508"|"Бассейн"|"false"|"false"|"false"
"18"|"10508"|"Бактериологическая лаборатория"|"false"|"false"|"false"
"17"|"10508"|"Аптека (аптечное отделение)"|"false"|"false"|"false"
"16"|"10508"|"Антирабических прививок кабинет"|"false"|"false"|"false"
"15"|"10508"|"Анестезиологии-реанимации отделение"|"false"|"false"|"false"
"14"|"10508"|"Ангиографии кабинет"|"false"|"false"|"false"
"13"|"10508"|"Анамнестический кабинет"|"false"|"false"|"false"
"12"|"10508"|"Амбулаторное отделение (кабинет) для детей раннего возраста, нуждающихся"|"false"|"false"|"false"
"11"|"10508"|"Амбулатория передвижная"|"false"|"false"|"false"
"10"|"10508"|"Аллерголого-иммунологическое отделение"|"false"|"false"|"false"
"9"|"10508"|"Аллергологическое отделение для детей"|"false"|"false"|"false"
"8"|"10508"|"Аллергологаиммунолога кабинет врача"|"false"|"false"|"false"
"7"|"10508"|"Акушерское физиологическое отделение с совместным требованием матери и ребенка"|"false"|"false"|"false"
"6"|"10508"|"Акушерское физиологическое отделение"|"false"|"false"|"false"
"5"|"10508"|"Акушерское отделение патологии беременности"|"false"|"false"|"false"
"4"|"10508"|"Акушерское отделение"|"false"|"false"|"false"
"3"|"10508"|"Акушерское обсервационое отделение"|"false"|"false"|"false"
"2"|"10508"|"Акушерско-гинекологическое отделение"|"false"|"false"|"false"
"1"|"10508"|"Акушера-гинеколога кабинет врача"|"false"|"false"|"false"
"0"|"10508"|"Администрация"|"false"|"false"|"false"
